timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-04-22 04:12:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:13:00,100000000000000,-185207,-201050,-201050,-201050,-201050,100000000000000,0,790084952780386674
2023-04-22 04:14:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:15:00,674897129541110,-1249961,-201050,-201050,-201050,-201050,674897129541110,0,790084952780386674
2023-04-22 04:16:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:17:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:18:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:19:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:20:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:21:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:22:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:23:00,1119000000000000,-2072473,-201050,-201050,-201050,-201050,1119000000000000,0,790084952780386674
2023-04-22 04:24:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:25:00,549000000000000,-1016790,-201050,-201050,-201050,-201050,549000000000000,0,790084952780386674
2023-04-22 04:26:00,1126000000000000,-2085437,-201050,-201050,-201050,-201050,1126000000000000,0,790084952780386674
2023-04-22 04:27:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:28:00,0,0,-201050,-201050,-201050,-201050,0,0,790084952780386674
2023-04-22 04:29:00,-2112081024991719,3941542,-201050,-201050,-201050,-201050,558000000000000,4975000,790084952780386674
2023-04-22 04:30:00,-1450557483828228,2702737,-201050,-201050,-201050,-201050,0,2702737,790084952780386674
2023-04-22 04:31:00,-5366994158451326,10000000,-201050,-201050,-201050,-201050,0,10000000,790084952780386674
2023-04-22 04:32:00,-6568233529063561,12238206,-201050,-201050,-201050,-201050,0,12238206,790084952780386674
2023-04-22 04:33:00,-111145299605697901,207091872,-201050,-201050,-201050,-201050,0,207091872,790084517984263514
2023-04-22 04:34:00,0,0,-201050,-201050,-201050,-201050,0,0,790084517984263514
